,price,buy_prob,sell_prob,signal
30162,26051.06924614,0.4667449,0.35849115,2
30163,26023.54944793,0.4101239,0.38284323,2
30164,26026.42292167,0.43289495,0.3837219,2
30165,25954.69000406,0.46444318,0.35857043,2
30166,25926.08332037,0.45912316,0.36206797,2
30167,25831.24215443,0.46467888,0.37867928,2
30168,26004.48301339,0.4334134,0.4099099,2
30169,26028.26166707,0.36438224,0.50681823,2
30170,26135.70389204,0.34923637,0.52273244,0
30171,26409.09042758,0.39292815,0.46375653,2
30172,26544.56129131,0.34710997,0.52444047,0
30173,26456.10168299,0.42421523,0.42561734,2
30174,26622.32343204,0.3338739,0.54257464,0
30175,26591.8964758,0.371444,0.4943569,2
30176,26326.61325622,0.44000047,0.39756197,2
30177,26448.79472924,0.41066936,0.38248923,2
30178,26428.67899143,0.40754268,0.3699892,2
30179,26507.08032196,0.39585134,0.3911941,2
30180,26345.69794128,0.37586764,0.41895494,2
30181,26373.80597758,0.39111295,0.39848167,2
30182,26434.3341513,0.36263308,0.43941385,2
30183,26451.07872667,0.35094997,0.45747447,2
30184,26418.47570548,0.40267208,0.44203117,2
30185,26440.49223538,0.39748386,0.42043415,2
30186,26471.71548539,0.38469338,0.40531138,2
30187,26484.27710507,0.38995773,0.39765263,2
30188,26428.33311626,0.43488517,0.38327348,2
30189,26461.56659892,0.44526783,0.4106252,2
30190,26436.66173215,0.40824136,0.41881925,2
30191,26378.12087886,0.4278561,0.3954518,2
30192,26339.04153338,0.49117103,0.34751537,2
30193,26105.35311669,0.3799987,0.4834104,2
30194,25983.45002807,0.39592874,0.47250217,2
30195,26102.03947924,0.44107923,0.3968678,2
30196,26044.61120944,0.34923637,0.52273244,0
30197,26005.71916182,0.4000685,0.40615195,2
30198,26024.53274643,0.462711,0.35087356,2
30199,26016.83528777,0.43551013,0.38267264,2
30200,26081.35203821,0.40835464,0.36873397,2
30201,26110.0279631,0.38770634,0.40372086,2
30202,26194.99966299,0.38469338,0.40531138,2
30203,26127.76562881,0.38817725,0.4004029,2
30204,26137.11153661,0.38565353,0.4038271,2
30205,26122.50694323,0.38778538,0.4035993,2
30206,26098.52843502,0.36162618,0.44097045,2
30207,26018.94653049,0.3901303,0.39738613,2
30208,26049.82564737,0.4083313,0.3687701,2
30209,26018.23400324,0.4101239,0.38284323,2
30210,25984.28575881,0.3888239,0.46895286,2
30211,26095.21571365,0.45297006,0.35721558,2
30212,26078.70336594,0.3868176,0.41791472,2
30213,26080.74030508,0.4101239,0.38284323,2
30214,26102.45578149,0.38334525,0.42314,2
30215,26100.04177775,0.4083913,0.38396773,2
30216,26052.87978821,0.39113548,0.4729373,2
30217,25810.82581902,0.44593626,0.41725963,2
30218,25927.99978821,0.36438224,0.50681823,2
30219,25944.29299972,0.42132342,0.42388192,2
30220,25878.06642596,0.42243642,0.4005442,2
30221,26050.67821441,0.46090332,0.36087632,2
30222,25973.58543005,0.3986619,0.4324568,2
30223,26046.76196045,0.43750396,0.37716043,2
30224,26060.64692316,0.43289495,0.3837219,2
30225,26047.80271829,0.44526783,0.4106252,2
30226,26065.74116348,0.38281044,0.40822217,2
30227,26031.74001424,0.4287801,0.4324491,2
30228,26040.21899205,0.38016495,0.44568664,2
30229,26064.8955214,0.39940616,0.4176313,2
30230,26074.045991,0.39233264,0.4279451,2
30231,26063.81364469,0.39731407,0.42068172,2
30232,26049.44021315,0.39748386,0.42043415,2
30233,26088.04301258,0.40436482,0.4130856,2
30234,26036.53264287,0.37485626,0.4534271,2
30235,26032.89004183,0.44022527,0.376115,2
30236,26022.54946264,0.3865801,0.43633276,2
30237,26028.18325286,0.41480413,0.3979335,2
30238,26032.82610194,0.3710077,0.45903865,2
30239,26013.16666682,0.41940042,0.41692975,2
30240,26031.5095511,0.41194603,0.39934707,2
30241,26053.2241889,0.4193878,0.4056458,2
30242,26044.82483882,0.41194603,0.39934707,2
30243,26030.69141387,0.45964512,0.3481605,2
30244,26022.94578012,0.4232573,0.3997634,2
30245,26010.56748849,0.45034477,0.40390524,2
30246,26026.34221052,0.38758668,0.43486512,2
30247,26021.97323958,0.37932453,0.41661185,2
30248,26029.87858918,0.37826282,0.4152522,2
30249,26025.21562467,0.37390676,0.4219861,2
30250,26007.93961599,0.41096342,0.40077987,2
30251,25993.22022688,0.42001843,0.35070324,2
30252,25987.00295144,0.46339074,0.3643401,2
30253,25988.84981008,0.42837062,0.33831826,2
30254,26010.22358355,0.40754268,0.3699892,2
30255,26041.93961333,0.41066936,0.38248923,2
30256,26028.57129021,0.39694515,0.43369138,2
30257,26035.02697223,0.3888239,0.46895286,2
30258,26032.09742858,0.4105162,0.38307345,2
30259,26047.63959626,0.37007064,0.49622634,2
30260,26073.59680032,0.41313595,0.4365193,2
30261,26073.68107026,0.3900952,0.46794486,2
30262,26052.59867762,0.3950479,0.44572344,2
30263,26062.62433028,0.40061092,0.45200008,2
30264,26066.22597583,0.4145733,0.4183281,2
30265,26142.89527977,0.4093901,0.46379673,2
30266,26110.28102949,0.37332267,0.49968952,2
30267,26154.72965788,0.39415076,0.46208802,2
30268,26055.16555207,0.37429062,0.48919186,2
30269,26094.08556172,0.36910987,0.49557325,2
30270,26111.97761737,0.3338739,0.54257464,0
30271,26080.83027862,0.40647367,0.4249042,2
30272,26059.78475579,0.4029048,0.44835246,2
30273,26079.40438871,0.44958097,0.38561445,2
30274,26088.7535145,0.43985868,0.39205173,2
30275,26020.13379408,0.43724257,0.41888174,2
30276,26017.16717982,0.3669307,0.49728504,2
30277,26017.55168538,0.4413278,0.3904009,2
30278,26000.96467534,0.34710997,0.52444047,0
30279,26014.28087338,0.43985868,0.39205173,2
30280,25953.04006601,0.34547535,0.49751905,0
30281,25932.25366639,0.39857134,0.45641816,2
30282,25918.50631982,0.41313595,0.4365193,2
30283,25948.41831763,0.4490232,0.3860052,2
30284,25911.10475703,0.40265468,0.45081303,2
30285,25936.27411314,0.43009904,0.43233463,2
30286,25986.20593096,0.4399013,0.39199287,2
30287,26131.37364091,0.4017271,0.46315727,2
30288,26086.0857776,0.39113548,0.4729373,2
30289,26120.66357504,0.42692474,0.41546497,2
30290,26090.56985775,0.36556536,0.50587493,2
30291,26132.77034821,0.4490232,0.3860052,2
30292,26128.95578266,0.4490232,0.3860052,2
30293,26133.29346972,0.4124565,0.415255,2
30294,25978.8049661,0.40540147,0.46596104,2
30295,25980.42456426,0.3980522,0.41151023,2
30296,25970.61248112,0.38511914,0.41907227,2
30297,26047.43840181,0.45540684,0.4043576,2
30298,26101.56974993,0.46597248,0.3628288,2
30299,26126.84740512,0.43009904,0.43233463,2
30300,26108.38384087,0.38828838,0.4693638,2
30301,26083.86729098,0.40075225,0.40568906,2
30302,26064.99214605,0.38350156,0.4220669,2
30303,26048.02698284,0.42271975,0.3731115,2
30304,26071.36909226,0.34869322,0.5234747,0
30305,26003.81750625,0.41191033,0.415641,2
30306,26001.25416727,0.4399013,0.39199287,2
30307,25955.88868489,0.38828838,0.4693638,2
30308,25989.56832093,0.3950479,0.44572344,2
30309,25975.24328013,0.44137472,0.39479738,2
30310,25982.57487035,0.44262996,0.39452183,2
30311,26040.27728488,0.41891617,0.4227103,2
30312,26044.25502077,0.43093073,0.4373754,2
30313,27509.07289868,0.44744092,0.4149836,2
30314,27413.25099895,0.3338739,0.54257464,0
30315,28001.02408166,0.39043537,0.47225872,2
30316,27889.42242236,0.34923637,0.52273244,0
30317,27978.96847948,0.42282462,0.4273928,2
30318,27834.17941527,0.4168958,0.42938587,2
30319,27572.25511488,0.44866237,0.39183116,2
30320,27660.99376785,0.41980243,0.42519292,2
30321,27629.5470599,0.46123254,0.37641707,2
30322,27709.68253163,0.4588284,0.3618355,2
30323,27623.80034783,0.46026754,0.36023882,2
30324,27558.57077118,0.43678123,0.39371902,2
30325,27401.32358292,0.46047518,0.36123255,2
30326,27390.01063527,0.46148813,0.3594242,2
30327,27444.5931773,0.4372128,0.37690943,2
30328,27469.38181767,0.40791056,0.4045597,2
30329,27383.19335686,0.38948238,0.4470757,2
30330,27426.93730384,0.4136703,0.4127376,2
30331,27464.24903804,0.442259,0.38860273,2
30332,27415.98826175,0.46148813,0.3594242,2
30333,27430.20758499,0.43522578,0.3824228,2
30334,27327.12152146,0.46802157,0.3624693,2
30335,27358.58817577,0.434108,0.39621803,2
30336,27371.07242251,0.45963636,0.3771986,2
30337,27112.45483849,0.45785126,0.3757337,2
30338,27204.78806414,0.45076725,0.3607668,2
30339,27154.58557006,0.46090332,0.36087632,2
30340,27166.15830672,0.41449282,0.4252327,2
30341,27271.49011689,0.44526783,0.4106252,2
30342,27173.48363083,0.3956716,0.4230766,2
30343,27245.67105713,0.41964945,0.43300664,2
30344,27261.16768912,0.38758668,0.43486512,2
30345,27242.10044503,0.4105088,0.36540392,2
30346,27310.66188611,0.3929104,0.3742449,2
30347,27215.31040264,0.4255948,0.4102679,2
30348,27188.0226324,0.42781872,0.3386449,2
30349,27183.23897773,0.43772075,0.34451762,2
30350,27209.18629495,0.39913535,0.39937887,2
30351,27247.09263446,0.44435894,0.3689161,2
30352,27242.58458152,0.43501002,0.36003137,2
30353,27248.54123127,0.42617348,0.38226497,2
30354,27254.04902315,0.4145733,0.4183281,2
30355,27237.22197838,0.43168944,0.38453764,2
30356,27197.58912335,0.45912316,0.36206797,2
30357,27202.017825,0.4083913,0.38396773,2
30358,27306.09214619,0.3761428,0.48666418,2
30359,27189.65935897,0.3968036,0.45846754,2
30360,27147.81724809,0.41364226,0.4599473,2
30361,27170.75986209,0.36438224,0.50681823,2
30362,26933.33209473,0.36503908,0.50181776,2
30363,26242.86225722,0.4453794,0.41767904,2
30364,26326.98607421,0.34458205,0.5338526,0
30365,26286.14276339,0.40237045,0.45509273,2
30366,26158.53803024,0.3439588,0.5305868,0
30367,26014.0140895,0.36963496,0.4951608,2
30368,26018.99810034,0.37429062,0.48919186,2
30369,26043.31926275,0.43231422,0.43456134,2
30370,25932.39082058,0.3924309,0.44132733,2
30371,26046.57666042,0.43551013,0.38267264,2
30372,25974.47341587,0.40818462,0.4048315,2
30373,26046.59172406,0.4287801,0.4324491,2
30374,26071.61754233,0.35985306,0.44371143,2
30375,26031.50508956,0.38453493,0.40555623,2
30376,26022.49483253,0.38469338,0.40531138,2
30377,25986.13186863,0.39731407,0.42068172,2
30378,25978.20048881,0.3865801,0.43633276,2
30379,25967.24910955,0.3901303,0.39738613,2
30380,26029.30217946,0.39571315,0.43665463,2
30381,25989.82307315,0.42072222,0.41701972,2
30382,26036.41248807,0.38459608,0.43884334,2
30383,26050.16913993,0.41473892,0.4376331,2
30384,25991.39958005,0.42608875,0.41736576,2
30385,25706.30545598,0.36910987,0.49557325,2
30386,25797.63703578,0.34776226,0.5247469,0
30387,25770.13830087,0.36910987,0.49557325,2
30388,25447.92028248,0.35971412,0.509085,2
30389,25629.79949537,0.42294183,0.4209182,2
30390,25630.6882143,0.38832623,0.46327707,2
30391,25755.75132808,0.43179503,0.42094216,2
30392,25797.43967874,0.3868176,0.41791472,2
30393,25764.31104466,0.42072222,0.41701972,2
30394,25797.64247735,0.3630151,0.4388233,2
30395,25788.58388731,0.37586764,0.41895494,2
30396,25769.51828053,0.36979094,0.42834872,2
30397,25752.09844026,0.39731407,0.42068172,2
30398,25789.64685109,0.3523764,0.45526943,2
30399,25776.89956493,0.36295474,0.4707806,2
30400,25814.51624352,0.37786672,0.41586453,2
30401,25807.49102032,0.37547052,0.41956878,2
30402,25793.09785744,0.37802634,0.41561776,2
30403,25777.01854254,0.39731407,0.42068172,2
30404,25813.17685983,0.39748386,0.42043415,2
30405,25828.38803297,0.4038325,0.40953514,2
30406,25817.69022857,0.418839,0.40602922,2
30407,25808.53933766,0.40754268,0.3699892,2
30409,25863.42348631,0.43039978,0.40317488,2
30410,25879.6436976,0.46911326,0.36423737,2
30411,25865.10536161,0.43648228,0.38129464,2
30412,25819.70847162,0.3837462,0.40677556,2
30413,25809.93015893,0.43966985,0.3764882,2
30414,25832.67403943,0.37586764,0.41895494,2
30415,25847.96289932,0.38453493,0.40555623,2
30416,25857.61952228,0.3728156,0.45640263,2
30417,25856.04960653,0.390598,0.45876184,2
30418,25866.04196173,0.39748386,0.42043415,2
30419,25867.4179473,0.39276722,0.42571428,2
30420,25869.54063294,0.38044593,0.41187742,2
30421,25858.77574216,0.38478005,0.40565035,2
30422,25863.6995657,0.39840236,0.38270736,2
30423,25877.1758378,0.4205676,0.3503711,2
30424,25897.76154983,0.43547043,0.3447017,2
30425,25903.87841359,0.43289495,0.3837219,2
30426,25965.48028649,0.43065664,0.3958419,2
30427,25883.38747239,0.44677,0.36601382,2
30428,25903.37469212,0.45351014,0.36378118,2
30429,25931.08673431,0.41750035,0.42809543,2
30430,25940.14552287,0.40021104,0.40605545,2
30431,25900.88862763,0.39289376,0.46224388,2
30432,25889.31150797,0.3669307,0.49728504,2
30433,25922.79997767,0.41191033,0.415641,2
30434,25868.64066176,0.48746863,0.35724396,2
30435,25852.37744764,0.3703283,0.4946161,2
30436,25885.95688129,0.38889506,0.44829175,2
30437,25933.19797516,0.37747106,0.4848685,2
30438,26006.82908865,0.4213191,0.41767612,2
30439,26050.39403975,0.3669307,0.49728504,2
30440,25972.88482524,0.36910987,0.49557325,2
30441,25949.39162261,0.4092371,0.42164838,2
30442,25982.82796859,0.4207041,0.4245144,2
30443,25906.32815524,0.44734553,0.39068112,2
30444,25909.68987775,0.41819978,0.42198744,2
30445,25978.20592361,0.36910987,0.49557325,2
30446,25981.11448836,0.34869322,0.5234747,0
30447,25977.68427501,0.44244954,0.39092106,2
30448,25932.3116416,0.38752428,0.45197245,2
30449,25956.48228978,0.4424923,0.39086226,2
30450,25953.60674932,0.42026004,0.42459005,2
30451,25974.96329757,0.41605097,0.423546,2
30452,25940.92814583,0.44000047,0.39756197,2
30453,25894.64476203,0.36910987,0.49557325,2
30454,25879.59851194,0.35746518,0.5164244,2
30455,25852.87086818,0.36963496,0.4951608,2
30456,25875.43662034,0.41191033,0.415641,2
30457,25842.15459033,0.43985868,0.39205173,2
30458,25806.88384855,0.42499608,0.44432965,2
30459,25854.51802135,0.42405522,0.4257263,2
30460,25896.98076109,0.41546988,0.4257605,2
30461,25905.52197225,0.39952758,0.40651816,2
30462,25882.50739952,0.41617697,0.4264851,2
30463,25822.28251311,0.44404435,0.39517757,2
30464,25668.67909484,0.37641403,0.4862939,2
30465,25780.76431411,0.43985868,0.39205173,2
30466,25831.217109,0.36910987,0.49557325,2
30467,25763.23898654,0.4265087,0.41831645,2
30468,25758.92586238,0.4210757,0.36720455,2
30469,25681.31126981,0.4539143,0.400902,2
30470,25691.47049403,0.34564006,0.5264543,0
30471,25695.66988468,0.42426598,0.42190427,2
30472,25745.17363878,0.4311365,0.38491175,2
30473,25681.71320494,0.40907958,0.38352102,2
30474,25739.1994338,0.39397734,0.42515528,2
30475,25725.33037926,0.43634987,0.4084411,2
30476,25777.62524672,0.42132342,0.42388192,2
30477,25765.07120189,0.45294937,0.4021756,2
30478,25802.28193904,0.43985868,0.39205173,2
30479,25846.66089148,0.3968088,0.47315165,2
30480,25724.87520892,0.34985343,0.52254224,0
30481,25712.23385045,0.36963496,0.4951608,2
30482,25749.9325519,0.39292815,0.46375653,2
30483,25753.64824214,0.36963496,0.4951608,2
30484,25760.68929837,0.436829,0.40267953,2
30485,25740.6507616,0.4083913,0.38396773,2
30486,25688.82413062,0.4311365,0.38491175,2
30487,25717.24851348,0.46683595,0.3809901,2
30488,25737.30987068,0.3868176,0.41791472,2
30489,25754.41174908,0.3985999,0.34144405,2
30490,25788.44010848,0.37497172,0.43574047,2
30491,25798.16795066,0.4676764,0.38096428,2
30492,25776.22549588,0.43127382,0.3510167,2
30493,25856.7121147,0.42837062,0.33831826,2
30494,25779.54009221,0.35950807,0.4442447,2
30495,25754.48180291,0.40353763,0.37667647,2
30496,25749.7390631,0.43127382,0.3510167,2
30497,25780.63208698,0.46234453,0.35928038,2
30498,25722.29076094,0.4602093,0.3618387,2
30499,25752.06912191,0.42072222,0.41701972,2
30500,25754.92413692,0.44181794,0.39275143,2
30501,25735.64311533,0.43168944,0.38453764,2
30502,25726.56554543,0.41815156,0.3898832,2
30503,25699.71376464,0.4490232,0.3860052,2
30504,25756.28731456,0.3669307,0.49728504,2
30505,25609.69729682,0.3254207,0.52668774,0
30506,25587.82554054,0.35652363,0.5176981,2
30507,25590.59218787,0.41742945,0.43398482,2
30508,25855.35878252,0.42556548,0.44358513,2
30509,25647.19815899,0.35405713,0.5210348,2
30510,25675.48646179,0.41313595,0.4365193,2
30511,25665.77207155,0.45294937,0.4021756,2
30512,25725.77857848,0.4207041,0.4245144,2
30513,25736.46772362,0.460465,0.37702778,2
30514,25750.72383622,0.39072356,0.44256756,2
30515,25764.12754434,0.4434984,0.411935,2
30516,25749.15616926,0.41449282,0.4252327,2
30517,25749.81584007,0.43289495,0.3837219,2
30518,25817.76498967,0.46551546,0.35448083,2
30519,25801.39687762,0.45879626,0.3493643,2
30520,25773.90955082,0.38758668,0.43486512,2
30521,25753.78188206,0.41194603,0.39934707,2
30522,25780.01428328,0.39723372,0.43878603,2
30523,25753.93776991,0.43100482,0.37155768,2
30524,25726.05152713,0.43750396,0.37716043,2
30525,25747.84080519,0.46090332,0.36087632,2
30526,25691.42063332,0.43437183,0.39645886,2
30527,25644.66099576,0.44722575,0.38823524,2
30528,25624.3113926,0.5040904,0.3434813,2
30529,25752.78895956,0.37096235,0.4940403,2
30530,25759.13670143,0.371444,0.4943569,2
30531,25814.02094507,0.36963496,0.4951608,2
30532,25916.85434554,0.33596092,0.54087466,0
30533,25891.59669163,0.4027804,0.4545375,2
30534,25864.50311111,0.42038602,0.41896576,2
30535,25995.67586292,0.371444,0.4943569,2
30536,26154.46450206,0.33739847,0.5036584,0
30537,26318.79586629,0.36438224,0.50681823,2
30538,26260.1225855,0.36910987,0.49557325,2
30539,26361.34150696,0.45359457,0.38280264,2
30540,26239.00704271,0.4490232,0.3860052,2
30541,26241.04381719,0.45263746,0.38347307,2
30542,26244.3731346,0.4399013,0.39199287,2
30543,26345.07811475,0.4407721,0.39078924,2
30544,26248.55193242,0.45702863,0.37505862,2
30545,26231.24538937,0.43231422,0.43456134,2
30546,26264.3200194,0.4145733,0.4183281,2
30547,26210.55566058,0.43009904,0.43233463,2
30548,26041.20558329,0.371444,0.4943569,2
30549,25830.69370385,0.39365432,0.46276549,2
30550,25842.92111657,0.4145733,0.4183281,2
30551,25856.1764469,0.40122455,0.4145811,2
30552,25880.94410062,0.41680908,0.40852967,2
30553,25830.37303392,0.44590265,0.36724454,2
30554,25847.74573016,0.40571693,0.44089955,2
30555,25792.07286014,0.42809758,0.439309,2
30556,25828.30829286,0.3828284,0.4225277,2
30557,25796.74074313,0.4039506,0.41096812,2
30558,25893.18982544,0.42577344,0.4148035,2
30559,25903.54021758,0.38334525,0.42314,2
30560,25891.43958407,0.38176945,0.4098314,2
30561,25906.20808955,0.36703658,0.43260664,2
30562,25907.15800397,0.35933703,0.4445092,2
30563,25857.83476266,0.38478005,0.40565035,2
30564,25864.15435891,0.38637125,0.40271762,2
30565,25883.33503065,0.36334285,0.43831667,2
30566,25866.55931659,0.37489256,0.36012372,2
30567,25873.20405872,0.37489256,0.36012372,2
30568,25842.79651589,0.3849248,0.40495363,2
30569,25899.62143582,0.40187123,0.37733263,2
30570,25896.86201574,0.38049653,0.43048918,2
30571,25873.29895815,0.37586764,0.41895494,2
30572,25888.49866233,0.35094997,0.45747447,2
30573,25861.51218177,0.38469338,0.40531138,2
30574,25863.09452682,0.37586764,0.41895494,2
30575,25848.5106256,0.36664394,0.43321356,2
30576,25829.82666514,0.48440644,0.33689833,2
30577,25842.06604539,0.38334525,0.42314,2
30578,25889.94456355,0.4341589,0.40576538,2
30579,25894.85579769,0.3868176,0.41791472,2
30580,25876.50565131,0.37380132,0.42214912,2
30581,25861.71874117,0.3408955,0.4730175,0
30582,25866.00531424,0.3526179,0.45489615,2
30583,25858.42246308,0.36777437,0.4637532,2
30584,25885.47871775,0.35820252,0.44626296,2
30585,25906.36381597,0.37826282,0.4152522,2
30586,25898.42245087,0.36416805,0.437041,2
30587,25866.66489105,0.40754268,0.3699892,2
30588,25858.87665271,0.46090332,0.36087632,2
30589,25859.59006709,0.4083913,0.38396773,2
30590,25857.14785008,0.39415076,0.46208802,2
30591,25828.01593467,0.33937556,0.5021556,0
30592,25852.55711363,0.43179694,0.4095604,2
30593,25854.83707864,0.3894271,0.45360976,2
30594,25851.81612801,0.40021104,0.40605545,2
30595,25862.14137021,0.42294183,0.4209182,2
30596,25818.92280349,0.44277295,0.39455178,2
30597,25800.34655921,0.44107923,0.3968678,2
30598,25792.37469237,0.37660104,0.48634964,2
30599,25801.00901036,0.4717938,0.37108558,2
30600,25806.9744592,0.377189,0.48523632,2
30601,25769.62742426,0.36910987,0.49557325,2
30602,25767.2246704,0.37251687,0.49161255,2
30603,25800.40551877,0.37306175,0.49086896,2
30604,25697.35775998,0.35728174,0.5124045,2
30605,25724.70906147,0.4230519,0.42151845,2
30606,25799.47165898,0.3203682,0.5300383,0
30607,25819.22612039,0.33937556,0.5021556,0
30608,25898.59034533,0.37096235,0.4940403,2
30609,25864.19821928,0.39365432,0.46276549,2
30610,25828.58994241,0.39262915,0.44299442,2
30611,25725.48188142,0.36910987,0.49557325,2
30612,25677.51573724,0.4490232,0.3860052,2
30613,25728.90563712,0.39262915,0.44299442,2
30614,25729.23913303,0.43356746,0.4329817,2
30615,25790.61169522,0.43009904,0.43233463,2
30616,25881.97092895,0.42177743,0.43444034,2
30617,25827.9276035,0.4206026,0.4353231,2
30618,25798.62139783,0.41907495,0.43247074,2
30619,25801.59523766,0.40757546,0.44410327,2
30620,25741.56614537,0.37251687,0.49161255,2
30621,25721.52248469,0.39292815,0.46375653,2
30622,25594.88524912,0.34869322,0.5234747,0
30623,25727.78565728,0.39625168,0.47224957,2
30624,25617.82093765,0.3580145,0.5156813,2
30625,25137.7840738,0.44744092,0.4149836,2
30626,25117.3546521,0.37131363,0.4932547,2
30627,25184.79899705,0.348539,0.5246238,0
30628,25221.08065381,0.42996538,0.41206494,2
30629,25158.05263003,0.40656635,0.44406077,2
30630,25015.51752648,0.41368258,0.4361127,2
30631,25095.83496276,0.41473892,0.4376331,2
30632,25144.98631706,0.41081202,0.43804592,2
30633,25139.76549159,0.43168944,0.38453764,2
30634,25156.77024655,0.43816575,0.39118737,2
30635,25200.08005684,0.4377543,0.3914739,2
30636,25136.90649584,0.4311365,0.38491175,2
30637,25209.09025436,0.4187001,0.3895156,2
30638,25791.4136822,0.39411634,0.462135,2
30639,25750.49988264,0.36192983,0.51013756,2
30640,25769.88394275,0.4162202,0.43331838,2
30641,25756.91889237,0.4490232,0.3860052,2
30642,25818.01431522,0.44277295,0.39455178,2
30643,25765.0736264,0.44336572,0.38965988,2
30644,25870.08742954,0.4213191,0.41767612,2
30645,26150.98892815,0.377189,0.48523632,2
30646,26090.2431949,0.42038602,0.41896576,2
30647,26115.2565069,0.44277295,0.39455178,2
30648,26276.25721719,0.40965784,0.43910637,2
30649,26121.33286324,0.3585168,0.51101494,2
30650,26209.2094416,0.41819978,0.42198744,2
30651,26096.84664003,0.3698572,0.4981773,2
30652,25906.46216179,0.40656635,0.44406077,2
30653,25980.45141054,0.4083913,0.38396773,2
30654,26068.40148117,0.43993074,0.38995847,2
30655,26072.37367164,0.38429707,0.42170754,2
30656,26101.84073852,0.43127382,0.3510167,2
30657,25972.45883428,0.4434984,0.411935,2
30658,25841.84499355,0.43826112,0.3988119,2
30659,25917.42894932,0.43289495,0.3837219,2
30660,25968.31318576,0.386051,0.40321267,2
30661,25907.31896039,0.387964,0.40332457,2
30662,25876.01774095,0.38621315,0.402962,2
30663,25922.02061951,0.3874144,0.40110505,2
30664,25896.27100393,0.40923277,0.3673765,2
30665,25962.07794097,0.41066936,0.38248923,2
30666,25877.1475498,0.4674428,0.35753185,2
30667,25953.1657403,0.41066936,0.38248923,2
30668,26146.49980599,0.46178424,0.3596548,2
30669,26172.61751637,0.4311365,0.38491175,2
30670,26194.02400437,0.4083913,0.38396773,2
30671,26216.77533151,0.3338739,0.54257464,0
30672,26123.6627481,0.42132342,0.42388192,2
30673,26221.84472426,0.42132342,0.42388192,2
30674,26228.97326805,0.4490232,0.3860052,2
30675,26275.90195677,0.4204976,0.43054417,2
30676,26096.57899066,0.36910987,0.49557325,2
30677,26111.19492349,0.38165253,0.42430148,2
30678,26143.96444064,0.43289495,0.3837219,2
30679,26226.27690366,0.42072222,0.41701972,2
30680,26239.35672818,0.4101239,0.38284323,2
30681,26249.14973,0.43289495,0.3837219,2
30682,26222.56494444,0.3832758,0.42240706,2
30683,26512.89226559,0.36221495,0.5085464,2
30684,26194.42041359,0.39653403,0.4588355,2
30685,26284.86970544,0.4083913,0.38396773,2
30686,26263.38212514,0.38199693,0.4251688,2
30687,26209.27382141,0.4101239,0.38284323,2
30688,26194.89442495,0.4144804,0.3762876,2
30689,26289.06685832,0.41366014,0.38054812,2
30690,26357.38179347,0.43826112,0.3988119,2
30691,26306.76443686,0.42072222,0.41701972,2
30692,26289.49171361,0.43343633,0.34776255,2
30693,26321.69939278,0.40907958,0.38352102,2
30694,26444.89890267,0.44518754,0.39387953,2
30695,26463.79950835,0.34564006,0.5264543,0
30696,26585.02888918,0.30852887,0.5474059,0
30697,26737.63557478,0.37332267,0.49968952,2
30698,26698.12006543,0.3432087,0.5297854,0
30699,26636.6194817,0.37951118,0.48269153,2
30700,26647.39430355,0.38685268,0.45118916,2
30701,26584.74062202,0.3925048,0.46672833,2
30702,26682.10414487,0.4008361,0.4281403,2
30703,26574.48812529,0.43289495,0.3837219,2
30704,26530.44276852,0.386051,0.40321267,2
30705,26599.06443576,0.38621315,0.402962,2
30706,26527.91409398,0.37586764,0.41895494,2
30707,26472.21919868,0.38405147,0.40677568,2
30708,26508.12692172,0.4046908,0.40992585,2
30709,26608.09971721,0.41079605,0.40102383,2
30710,26612.37608709,0.37022308,0.4276806,2
30711,26641.80326588,0.4255948,0.4102679,2
30712,26590.49699382,0.43343633,0.34776255,2
30713,26569.07264699,0.40884122,0.38776448,2
30714,26554.34071736,0.44027242,0.4039962,2
30715,26638.51298146,0.46282643,0.37333828,2
30716,26604.74264797,0.4230519,0.42151845,2
30717,26639.33116857,0.3972336,0.40303454,2
30718,26403.79195933,0.37020296,0.49507603,2
30719,26361.52269325,0.37088278,0.49414882,2
30720,26370.75240164,0.39545932,0.45924848,2
30721,26236.34448818,0.37332267,0.49968952,2
30722,26320.05772718,0.48746863,0.35724396,2
30723,26372.02473556,0.4187001,0.3895156,2
30724,26333.19753555,0.4221074,0.41559577,2
30725,26349.77394426,0.41066936,0.38248923,2
30726,26400.57318252,0.39072356,0.44256756,2
30727,26417.39484616,0.4441114,0.39286327,2
30728,26466.70912858,0.42665854,0.4158294,2
30729,26774.57360757,0.39292815,0.46375653,2
30730,26592.45512528,0.36963496,0.4951608,2
30731,26627.67562998,0.43231422,0.43456134,2
30732,26660.26996134,0.40907958,0.38352102,2
30733,26673.08121597,0.46862015,0.3797152,2
30734,26612.35360489,0.39130726,0.41115862,2
30735,26579.97467342,0.38658538,0.40286165,2
30736,26534.63798893,0.38831475,0.40278506,2
30737,26493.00588785,0.36664394,0.43321356,2
30738,26502.33755965,0.40786648,0.39622608,2
30739,26514.73846467,0.41105437,0.36506572,2
30740,26508.05156152,0.3849248,0.40495363,2
30741,26548.76676205,0.38959408,0.39773548,2
30742,26526.92384142,0.36053216,0.44266164,2
30743,26561.85252262,0.40310618,0.3961375,2
30744,26563.05385393,0.4254672,0.345646,2
30745,26508.93218486,0.40707645,0.3707099,2
30746,26518.32509998,0.35252172,0.45504484,2
