prob_sell,prob_hold,prob_buy,predicted_signal
0.31865394,0.3766072,0.30473882,0
0.33829165,0.3455519,0.3161564,0
0.30235016,0.40073967,0.2969102,0
0.35310614,0.30160964,0.3452842,0
0.3193929,0.34915477,0.3314523,0
0.3173989,0.39510378,0.28749728,0
0.32411894,0.34314415,0.33273694,0
0.30652967,0.39505443,0.29841587,0
0.38199747,0.2637649,0.35423765,0
0.38348842,0.21434551,0.4021661,0
0.3451539,0.32533386,0.3295122,0
0.36721274,0.26754084,0.36524644,0
0.33501446,0.3416301,0.32335547,0
0.36744142,0.3093436,0.323215,0
0.3568004,0.30535147,0.33784816,0
0.4042117,0.22352983,0.37225842,0
0.3738828,0.26772413,0.358393,0
0.37338492,0.2693509,0.3572642,0
0.37016323,0.28377953,0.3460573,0
0.38074267,0.24024506,0.37901223,0
0.38672996,0.26336855,0.34990153,0
0.3863264,0.26057264,0.35310093,0
0.37600118,0.26842323,0.35557562,0
0.36009943,0.29996002,0.3399405,0
0.37707293,0.24084571,0.38208136,0
0.38710186,0.23183256,0.3810656,0
0.3831671,0.23865388,0.378179,0
0.37465757,0.26891074,0.35643166,0
0.3767291,0.21933432,0.4039366,0
0.38711396,0.23184231,0.38104367,0
0.38684872,0.19164899,0.4215023,0
0.3617011,0.29737964,0.34091923,0
0.3472149,0.3214877,0.33129737,0
0.3380098,0.3378306,0.32415956,0
0.35831794,0.2870931,0.35458893,0
0.3331112,0.33823806,0.3286507,0
0.3620225,0.29489812,0.34307936,0
0.36701337,0.27076697,0.3622197,0
0.37450308,0.26257938,0.36291754,0
0.33153567,0.34141535,0.32704893,0
0.40548965,0.19434544,0.40016487,0
0.37150478,0.27769068,0.35080454,0
0.38019916,0.24559344,0.37420735,0
0.37521377,0.2687137,0.35607252,0
0.37900275,0.24916933,0.37182796,0
0.3780698,0.24945493,0.37247527,0
0.4553112,0.047595687,0.49709314,0
0.34463102,0.32382095,0.331548,0
0.3735738,0.28382826,0.3425979,0
0.34302747,0.3277008,0.3292717,0
0.35296592,0.26077628,0.38625786,0
0.33018294,0.3383994,0.3314176,0
0.3774378,0.27002832,0.35253388,0
0.3408885,0.32954225,0.32956925,0
0.32051566,0.36833104,0.31115323,0
0.31809533,0.3748399,0.3070648,0
0.37371317,0.23122934,0.3950575,0
0.30786714,0.36793873,0.32419413,0
0.38091433,0.2247851,0.39430055,0
0.32479963,0.35788932,0.31731105,0
0.39472964,0.18082106,0.42444935,0
0.32040387,0.37351197,0.30608425,0
0.39383277,0.2372946,0.3688726,0
0.37558,0.2414437,0.38297626,0
0.32306656,0.36012736,0.31680608,0
0.34050366,0.32054147,0.3389549,0
0.35542396,0.3013601,0.34321594,0
0.38761887,0.25745252,0.35492864,0
0.36459634,0.2875288,0.3478748,0
0.3962918,0.22007897,0.38362923,0
0.36561444,0.27524552,0.35914004,0
0.38108978,0.23657338,0.38233688,0
0.3533066,0.3217877,0.32490566,0
0.34416792,0.32479843,0.33103365,0
0.33265465,0.33800346,0.32934195,0
0.38339972,0.20391333,0.412687,0
0.3310486,0.34526277,0.32368857,0
0.38348854,0.22863789,0.3878736,0
0.3253335,0.35291395,0.32175252,0
0.3222122,0.36899772,0.30879006,0
0.29083684,0.40611488,0.30304834,0
0.33136168,0.35103756,0.3176007,0
0.26911065,0.447786,0.28310332,0
0.35379702,0.28934753,0.35685548,0
0.3337991,0.3260105,0.34019038,0
0.36002862,0.2762425,0.36372885,0
0.3241684,0.34031084,0.33552068,0
0.3264638,0.35686103,0.31667513,0
0.3741508,0.28133678,0.34451243,0
0.3847675,0.23868227,0.3765502,0
0.4133016,0.24166694,0.34503147,0
0.37443444,0.2690748,0.3564908,0
0.36712494,0.28152958,0.35134554,0
0.35049433,0.31232268,0.3371829,0
0.3527164,0.30986053,0.33742306,0
0.3666583,0.2981067,0.33523506,0
0.33005044,0.3525801,0.31736946,0
0.35047844,0.3091724,0.34034926,0
0.33040085,0.34055573,0.3290434,0
0.36890566,0.27077636,0.360318,0
0.38535953,0.21016914,0.4044713,0
0.38897523,0.21001768,0.4010071,0
0.40263173,0.17221285,0.4251554,0
0.42379922,0.12310359,0.45309713,0
0.3548154,0.2997666,0.345418,0
0.41846743,0.13378856,0.44774392,0
0.3412935,0.33344433,0.3252622,0
0.3929307,0.18281475,0.42425457,0
0.34579787,0.3122611,0.341941,0
0.35400626,0.27964425,0.36634952,0
0.3516241,0.30818057,0.34019536,0
0.38451958,0.22024651,0.3952339,0
0.3848581,0.20701265,0.40812922,0
0.4117737,0.14779985,0.4404264,0
0.37880155,0.25926727,0.36193117,0
0.38815394,0.25287932,0.35896677,0
0.36442333,0.28875405,0.3468226,0
0.36101454,0.275363,0.36362243,0
